token,latitude,longitude,address,comment,explanation,time,categorie,cityname
A8B451BA,43.65175840963027,3.897484891672845,"Avenue Georges Frêche, Clapiers",Passage cahotique et dangereux ,Contre le collège de clapiers et le passage piéton qui permet de traverser l'avenue de Vendargues. Il faut traverser la route sur un semblant d'aménagement pour arriver sur soit un haut trottoir à grimper soit un passage en terre dans les racines des arbres pour enfin arriver au passage piéton. Autant dire que c'est quasi impossible pour des enfants est difficile avec un vélo de ville. On se retrouve donc sur la route et c'est très dangereux.,2023-09-25 14:00:00,3,Clapiers
BB363927,43.658830139135794,3.972363620996475,"Rue de la Cadoule, Vendargues",,,2023-09-25 12:39:00,2,Vendargues
A6C18E4A,43.606865145327845,3.8659916763585316,"Rue du Faubourg Figuerolles, Montpellier",à demi sur la PC,,2023-09-24 18:11:00,2,Montpellier
76319143,43.65846120423601,3.970577605068683,"Rue de la Cadoule, Vendargues",plus de trottoir pour les piétons ,,2023-09-23 17:04:00,2,Vendargues
05B2D409,43.58149350551956,3.85470449924469,"Chemin du Grand Puits, Montpellier",100aine mégots autour des bancs et,,2023-09-23 12:59:00,4,Montpellier
33B61034,43.60545196553975,3.876203075051308,"Rue Anatole France, Montpellier",la police est votre amo,,2023-09-23 10:25:00,2,Montpellier
4F00A819,43.612794725991236,3.8594646990966646,"Avenue de l'École d'Agriculture Gabriel Buchet, Montpellier",Zone extrêmement dangereuse ,"DANGER ‼️ Grosse frayeur en vélo à l’instant j’ai failli me faire renverser par une camionnette garée av de l’agriculture qui a reculé pour sortir de sa place de parking, j’ai pilé à 10cm du véhicule ",2023-09-21 07:06:00,3,Montpellier
5F124A05,43.5826289223752,3.857661634683609,"Avenue des Bergamotes, Montpellier",écoulement des pluviales au top a Montpellier ,,2023-09-20 16:29:00,4,Montpellier
C6D5F36E,43.57634925244399,3.928942680358887,", Lattes",manque liaison de 400m entre 2 pistes cyclables,"L'avenue Georges Frêche est équipée de 2 belles pistes cyclables, une de chaque coté de la 4 voies.
La route de Mauguio est équipée de même de belles pistes cyclables.
Malheureusement, le lien entre les deux n'a pas été réalisé, il manque environ 400 mètres seulement.
Cet endroit est très dangereux en vélo (je l'emprunte tous les jours) car les voitures roulent vite et il y a 2 endroits avec des terres pleins en béton qui poussent les voitures à serrer à droite. 
Le bas coté est large (voir photo). Il y a la place pour une piste cyclable de liaison.
Les VTT roulent sur le bas coté, j'ai déjà crevé 2 fois en le faisant avec mon vélo de route.
J'ai écris deux fois à la mairie de Lattes, sans réponses.",2023-09-20 14:25:00,8,Lattes
78A59A2B,43.53776160894276,3.9031612873077397,"D 58, Palavas-les-Flots",barrière gêne le passage vélo sur la passerelle,"La passerelle aux Cabanes de Palavas permet aux cyclistes de passer de la voie cyclable le long du Lez à la voie cyclable vers Villeneuve les Maguelonne.
Malheureusement, une barrière est érigée de chaque coté et les cyclistes ne peuvent passer qu'en portant leur vélo, ou grâce à des contorsions diffciles.
C'est un lieu assez passant (j'y passe tous les jours) surtout l'été en période estival.
L'aménagement serait peu couteux. J'ai écrit 2 fois à la mairie mais n'ai pas eu de retour.",2023-09-20 14:18:00,3,Palavas-les-Flots
F094CED9,43.60955510438507,3.881637818526321,"Avenue Frédéric Mistral, Montpellier",en infraction chaque jour,le stationnement en aire piétonne est strictement interdit par le code de la route R417-10,2023-09-20 06:03:00,7,Montpellier
2F3C8944,43.614624,3.8519389444444445,"Rue de Las Sorbes, Montpellier",Circulation très dangereuse des vélos en montée,Vélos en montée obligés de zigzaguer entre les véhicules souvent à l'arrêt en raison des embouteillages. Il y a vraiment la place de mettre une bande sécurisée sur cette large rue de las sorbes. ,2023-09-19 16:49:00,8,Montpellier
D0201575,43.61242601678723,3.8455484434962273,"Avenue de Lodève, Montpellier",squatté par la même moto tous les jours,,2023-09-19 06:50:00,7,Montpellier
EFC07F9D,43.61246679833441,3.845210485160351,"Avenue de Lodève, Montpellier",voiture garée sur le trottoir tous les jours,,2023-09-19 06:47:00,7,Montpellier
2F47BE41,43.614663377833054,3.8295540958642964,"Route de Lodève, Montpellier","garé sur la rue à contre sens, place dispo!!!!",,2023-09-19 05:09:00,2,Montpellier
2ED7938B,43.616960124295645,3.8258744403719898,"Rond-Point de Stalingrad, Montpellier",pôle emploi Cévennes ,,2023-09-18 09:00:00,5,Montpellier
37268D11,43.612444708333115,3.828519433736801,"Rue Gilodès, Montpellier","stationnement sauvage, un fléau à celleneuve ",,2023-09-17 07:15:00,2,Montpellier
75B36088,43.61271,3.82554,"Rue André Le Nôtre, Montpellier",trottoir squatté en permanence ,,2023-09-17 07:12:00,2,Montpellier
00102D42,43.61351327250487,3.8353677839040756,"Rue des Escarceliers, Montpellier",parking gratuit dispo à 5m? je préfère le trott,,2023-09-16 07:25:06,2,Montpellier
7A19BBA5,43.60738333530081,3.869436090820502,"Rue de la Palissade, Montpellier",montre l'exemple (avec insultes),,2023-09-15 16:15:00,2,Montpellier
0B8A2CEB,43.62648260308657,3.8700038194656377,"Route de Mende, Montpellier",pratique les pistes cyclables pour se garer,,2023-09-15 15:26:00,2,Montpellier
43A57E7B,43.61234858032096,3.8454418256878857,"Avenue de Lodève, Montpellier","livraison 0 émission, 100% incivile",,2023-09-15 07:39:00,2,Montpellier
219A3F85,43.62896746121167,3.8613439723849297,"Avenue Émile Diacon, Montpellier",GCUM cycliste vs piétons,,2023-09-14 08:43:00,2,Montpellier
81A10BFB,43.60478699967473,3.879014461887521,"Rue Pagézy, Montpellier",sur trottoir,,2023-09-13 11:33:00,2,Montpellier
7985903F,43.60520263454882,3.879288161546897,"Rue Pagézy, Montpellier",sur trottoir,,2023-09-13 11:12:00,2,Montpellier
6D9673C0,43.605490081286646,3.8795133690985444,"Rue Pagézy, Montpellier",en zone de rencontre,,2023-09-13 11:12:00,2,Montpellier
3A052CCB,43.60543569957672,3.879465110337477,"Rue Pagézy, Montpellier",@GROUPENICOLLIN stationné en zone de rencontre,,2023-09-13 07:00:00,2,Montpellier
7D1F714E,43.6095504757844,3.881651159968911,"Avenue Frédéric Mistral, Montpellier",chaque jour en infraction,R417-10 : stationnement interdit en aire piétonne,2023-09-13 06:00:00,2,Montpellier
13EA3F9A,43.59103908359167,3.8455459300260357,"Rue de Bugarel, Montpellier",déboule à contresens via la PC + menaces,,2023-09-12 16:50:00,2,Montpellier
4108BE1F,43.57925393925661,3.859757445752621,"Avenue Étienne Méhul, Montpellier",,,2023-09-12 16:21:00,2,Montpellier
C5360704,43.57912909816973,3.8597732037305827,"avenue Méhul , Montpellier",garer sur le pseudo trottoir !!,,2023-09-12 16:21:00,2,Montpellier
CF86FCED,43.605618266551204,3.879588438282414,"Rue Pagézy, Montpellier",zone de rencontre transformée en parking,,2023-09-12 16:02:00,2,Montpellier
A1BFC667,43.60546677484555,3.8794865586757425,"Rue Pagézy, Montpellier",@GROUPENICOLLIN sur zone de rencontre,,2023-09-12 06:56:00,2,Montpellier
CD8DDDDB,43.60566415098293,3.8736516097250915,"Cours Gambetta, Montpellier",circulation 4RM sur la PC,,2023-09-12 06:53:00,2,Montpellier
391D33B2,43.60954858222273,3.881641840501354,"Avenue Frédéric Mistral, Montpellier","les règles, @policenat34, c'est pour les autres ",en aire piétonne il est interdit de stationner - R417-10,2023-09-12 06:41:00,7,Montpellier
F241DCAE,43.63638283780006,3.8746064901351924,"Rue Antoine-Laurent Jussieu, Montpellier",pratique ces passages piétons pour se garer 5mn,,2023-09-12 06:36:00,2,Montpellier
06A58BBF,43.636430639962576,3.8749122619628906,"Rue Antoine-Laurent Jussieu, Montpellier","trottoir pour voiture, devant une école primaire",,2023-09-12 06:35:00,2,Montpellier
7DC93A42,43.63647892738761,3.874608166515827,"Rue Antoine-Laurent Jussieu, Montpellier","aléhop, j'en ai juste pour 5min",,2023-09-12 06:32:00,7,Montpellier
9DD48644,43.59028459457204,3.852192852432759,"Rue Jacques Fouroux, Montpellier",sur trottoir,,2023-09-11 17:16:00,2,Montpellier
9C099774,43.605490081286646,3.8794918745169498,"Rue Pagézy, Montpellier",@GROUPENICOLLIN toujours en mode WTF,,2023-09-11 06:49:00,2,Montpellier
C9B479F3,43.60954850132283,3.8816377243845066,"Avenue Frédéric Mistral, Montpellier",le R417-10 ? pas devant @policenat34 apparemment,en aire piétonne le stationnement est interdit,2023-09-11 06:49:00,7,Montpellier
D5D9999A,43.60739734298593,3.870047969093312,"cours Gambetta, Montpellier",sur la PC,,2023-09-10 16:52:00,2,Montpellier
6BB9A2B3,43.60542875617043,3.8761798868896773,"Rue Anatole France, Montpellier","Scooter stationé sur la PC, récurrent",,2023-09-10 16:49:00,2,Montpellier
B2A9D97D,43.60587468480379,3.8796928923556044,"Rue Pagézy, Montpellier",parking gratuit en ZdR !,,2023-09-10 16:48:00,2,Montpellier
8989635D,43.607373260438756,3.8669729312294097,"rue du faubourg de Figuerolles, Montpellier",au milieu de la piste cyclable,,2023-09-10 12:25:00,2,Montpellier
A9DE767C,43.60691180565949,3.866019127724352,"rue du faubourg de Figuerolles, Montpellier",scooters ou motos sur PC,,2023-09-10 12:23:00,7,Montpellier
5F988D83,43.5784414960269,3.8598455607388487,"avenue Méhul, Montpellier",zone piétonne impraticable,,2023-09-10 06:46:00,2,Montpellier
F9CC943F,43.58635245365187,3.8553255366296084,"Chemin de Poutignon, Montpellier",sur trottoir,,2023-09-10 06:42:00,2,Montpellier
8E894463,43.58818256305199,3.8535664415627577,"Avenue du Mondial de Rugby 2007, Montpellier",sur trottoir,,2023-09-10 06:41:00,2,Montpellier
B71D648F,43.592440946186386,3.8428688149867845,"Rue du Pas du Loup, Montpellier",sur trottoir,,2023-09-10 06:36:00,2,Montpellier
274F823F,43.61445583618059,3.864980041980744,"avenue d’Assas, Montpellier",La piste cyclable à largeur variable,"L’avenue d’Assas est parsemée de voitures garées débordant sur la piste cyclable.

De base, ce type d’aménagements “en sandwich” est très stressant.
On est entre la circulation de la route et les voitures garées. Comme elles peuvent sortir à tout moment de leur place, il faut être sur le qui-vive sur toute l’avenue.

Quand les cyclistes tombent sur une voiture débordante, comme mon fils de 5 ans sur la photo, ils sont forcés d’aller sur la route. On perd tout l’intérêt de la piste cyclable.",2023-09-08 15:53:00,2,Montpellier
896939F6,43.60608044742227,3.898791596763216,"Place Christophe Colomb, Montpellier",Un véhicule percute un Velo avec refus de priorit,"Le vélo était en circulation dans le rond point, la voiture est entrée dans le rond point en renversant le cycliste. Il y a eu un constat.
",2023-09-07 20:15:00,9,Montpellier
5225DB62,43.60544662447776,3.876199716789999,"Rue Anatole France, Montpellier",réquisition du trottoir et de la PC ,,2023-09-07 16:02:00,2,Montpellier
D88CEA08,43.60522598963568,3.8780633941753355,"Rue Durand, Montpellier",stationnement sur trottoir,,2023-09-07 15:59:00,2,Montpellier
1DC4EBB0,43.60554451149057,3.8795653954732727,"Rue Pagézy, Montpellier",Zone de rencontre transformée en parking,,2023-09-07 15:58:00,2,Montpellier
89C9D25C,43.60905124793291,3.890039920806885,"Boulevard d'Antigone, Montpellier",Stationnement sur piste cyclable ,,2023-09-07 10:55:00,2,Montpellier
D7386C23,43.60545123721313,3.8794908765703444,"Rue Pagézy, Montpellier",comme d'hab',,2023-09-07 06:48:00,2,Montpellier
AF11CD69,43.605323051592656,3.8792172912508254,"Rue de la République, Montpellier",Nicollin sur le trottoir,,2023-09-07 06:48:00,2,Montpellier
C28FD7B8,43.607381805852185,3.8700059029931086,"cours Gambetta, Montpellier",stationné sur la PC,,2023-09-07 06:36:00,2,Montpellier
91677ABA,43.60198551658271,3.8567698001861577,"Rue des Chasseurs, Montpellier","camion sur la BC, chauffeur imbuvable",,2023-09-07 05:48:00,2,Montpellier
BAA05725,43.59936333257838,3.8427686691284184,"Route de Lavérune, Montpellier",sur BC et trottoir,,2023-09-06 16:19:00,2,Montpellier
63111ED0,43.60525240371914,3.875861763954163,"Rue Anatole France, Montpellier",circulation de voitures sur la piste cyclable,,2023-09-06 16:07:00,7,Montpellier
55A299DF,43.6059406707061,3.879796648398042,"Rue Pagézy, Montpellier",@GROUPENICOLLIN stationné en zone de rencontre,,2023-09-06 06:33:00,2,Montpellier
749BE568,43.60543958398622,3.8794747833162555,"rue Pagezy, Montpellier",@GROUPENICOLLIN stationné en zone de rencontre,,2023-09-06 06:32:00,2,Montpellier
D605916B,43.60759247934519,3.8698529452085495,"Cours Gambetta , Montpellier",DANGER : AMÉNAGEMENT DANGEREUX ,,2023-09-05 15:59:00,3,Montpellier
9A1FFA25,43.60543181516699,3.8794533256441364,"rue Pagezy, Montpellier",cortège de camions en ZdR,,2023-09-05 07:03:00,2,Montpellier
41082781,43.6054046,3.8761476,"Rue Anatole France, Montpellier",cortège de camions sur la PC !!!!,,2023-09-05 07:02:00,2,Montpellier
70F5F6F1,43.627056888872055,3.863389349905924,"Rue de la Jalade, Montpellier",Tous les week-ends... Et il y a des places libres.,,2023-09-02 16:12:00,7,Montpellier
2F204408,43.659447496698725,3.9746149297165574,"Ancien Chemin de Meyrargues, Vendargues",Parking vélo non adapté et non protégé 2RM,,2023-09-02 09:42:00,2,Vendargues
60942E00,43.615576067125225,3.881096765398979,"Rue Proudhon, Montpellier",épave bloquant arceau depuis > 2 mois.,,2023-09-01 06:30:00,2,Montpellier
BEF401F9,43.60793565361466,3.869030154819209,"Cours Gambetta, Montpellier",Qu'est-ce donc que ce panneau ? Mystère !,,2023-09-01 06:16:00,7,Montpellier
2E2A429B,43.60409264996277,3.8873768225312233,"de barcelone, Montpellier",manque un miroir routier car croisement dangereux,,2023-08-31 17:18:00,8,Montpellier
81A3BDB7,43.60550561890902,3.879518385933532,"Rue Pagézy, Montpellier",garé sur zone de rencontre,,2023-08-31 07:04:00,2,Montpellier
340ABE6E,43.607280765843235,3.8667364220572824,"boulevard de Figuerolles, Montpellier",déménagement au milieu de la piste,,2023-08-31 06:52:00,2,Montpellier
30A20839,43.60904969428615,3.852825846272503,"Rue du professeur Forgues, Montpellier",Pas encore inaugurée et déjà encombrée.,,2023-08-30 17:01:00,2,Montpellier
B3603495,43.60736316127454,3.870035585086012,"cours Gambetta, Montpellier",stationnement au milieu du trottoir et PC,,2023-08-30 16:03:00,2,Montpellier
6D87D932,43.605443516938685,3.8762332631747487,"rue anatole France, Montpellier","scooter au milieu de la piste, récurrent",,2023-08-30 16:00:00,2,Montpellier
62C1411F,43.60549401423584,3.87635770532973,"Rue Anatole France, Montpellier",au milieu de la piste,,2023-08-30 06:42:00,2,Montpellier
30616578,43.60739268185808,3.869231342006039,"Rue de la Palissade, Montpellier","sur le trottoir, empêche sortie de véhicule",,2023-08-29 16:22:00,2,Montpellier
90A3E6AE,43.60543963252947,3.8794743884108267,"Rue Pagézy, Montpellier","@GROUPENICOLLIN stationné en ZdR, as susual",,2023-08-29 06:52:00,2,Montpellier
EDCB0692,43.604631864193095,3.884784802794456,"Rue de Barcelone, Montpellier",,,2023-08-29 06:42:00,2,Montpellier
69CC3DF5,43.60736238442936,3.867028860257418,"rue du faubourg de Figuerolles, Montpellier",manoeuvre sur PC,,2023-08-29 06:40:00,2,Montpellier
E80EC80D,43.602073309204734,3.856596639003245,"Rue des Chasseurs, Montpellier",camion sur la BC malgré l'espace,,2023-08-29 06:35:00,2,Montpellier
9383A041,43.605221328339596,3.8758134892450933,"Rue Anatole France, Montpellier",circulation sur la PC !,,2023-08-28 16:08:00,2,Montpellier
B1989628,43.60525318059158,3.875837380362377,"Rue Anatole France, Montpellier",circulation sur la PC !,,2023-08-28 16:07:00,2,Montpellier
B49C0B37,43.605451285756416,3.8794905166160776,"Rue Pagézy, Montpellier",@GROUPENICOLLIN stationné en ZdR,,2023-08-28 06:55:00,2,Montpellier
985B466A,43.60780752182973,3.8692575560301905,"cours Gambetta, Montpellier",stationnement sur la voie pour les cyclistes,,2023-08-28 06:49:00,2,Montpellier
D42711A1,43.6082637260668,3.854037635028362,"Fontcarrade, Montpellier",piste cyclable qui s'arrête brusquement devant u,,2023-08-28 05:50:00,3,Montpellier
C3B42DF3,43.6269771560549,3.863448033327806,"Rue de la Jalade, Montpellier",Tous les week-ends,,2023-08-26 17:41:00,7,Montpellier
C001747E,43.6088325,3.8829397,"Allée Jules Milhau, Montpellier",Joint saillant en travers de la voie bétonnée ,Risque de chute pour piétons et cyclistes ,2023-08-26 09:53:00,4,Montpellier
8389A75A,43.695155421022015,3.8085114955902104," Rue de Coulondres, Saint-Gély-du-Fesc",Véhicule stationne sur piste cyclable.,,2023-08-25 07:52:00,2,Saint-Gély-du-Fesc
DAE2EC10,43.69489131124875,3.8080340623855595,"Rue de Coulondre, Saint-Gély-du-Fesc",Véhicule stationné sur piste cyclable,,2023-08-25 07:52:00,2,Saint-Gély-du-Fesc
0A2231AF,43.61630596585363,3.880394697189331,"Rue de la Cavalerie, Montpellier",garé sur le passage piéton,,2023-08-24 19:32:00,2,Montpellier
10E97783,43.607800772981186,3.8693319261074066,"Cours Gambetta, Montpellier",Nouvelle piste cyclable Gambetta très mal faite,,2023-08-23 08:02:00,3,Montpellier
91165082,43.63077342155282,3.902529027385722,"Avenue de la Galine, Castelnau-le-Lez",Voiture garée sur bande cyclable ,GCUM,2023-08-21 16:28:00,2,Castelnau-le-Lez
E15255A9,43.66050310067739,3.947676917596614,"Route de Jacou, Vendargues",choc frontal vs cycliste yeux sur son smartphone,Choc frontal suivie d'une chute douloureuse,2023-08-21 15:44:00,9,Vendargues
6BF36AA6,43.605918966769416,3.873125053446272,"Cours Gambetta, Montpellier","la @PMMontpellier dans la bande cyclable, bravo",,2023-08-21 12:01:00,7,Montpellier
